xr_person_id,zh_state,zh_district,xh_urban_rural,zh_urban_rural2,zh_member_number,xr_age_final,xr_gender_final,xr_has_aadhaar,zh_state_district,zr_elderly,zh_homeless,zh_laborer,zh_migrant_laborer,zr_third_gender,zh_secc_classification,xh_mem_weight,zh_hh_num_members,zh_caste,zh_religion,xh_enroled_in_school_flag,xh_school_admission_aadhaar_mandatory,xh_school_admission_aadhaar_of_child,xh_school_admission_aadhaar_of_father,xh_school_admission_aadhaar_of_guardian,xh_school_admission_aadhaar_of_mother,xh_school_admission_denied_due_to_aadhaar,xh_school_admission_produced_aadhaar_flag,xh_school_has_mdm_program_flag,xh_school_mdm_denied_due_to_aadhaar,xh_want_to_enrol_in_school,zh_denial_not_enroled_in_school_reason,zh_school_enrolment_date,zr_age_bucket1,zr_age_bucket2,zr_age_bucket3,zr_age_bucket4
P0102422451,Chhattisgarh,Bilaspur,Urban (S),Urban,2,12,Female,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically included,38269.6099669911,2,No response,Hindu,Yes,Mandatory,Child,,,Mother,Don't know,Yes,No,,,,2019-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102422566,Uttar Pradesh,Lucknow,Urban (L),Urban,1,45,Male,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,Automatically excluded,134024.943235477,5,General,Muslim,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102422566,Uttar Pradesh,Lucknow,Urban (L),Urban,2,75,Male,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,Automatically excluded,134024.943235477,5,General,Muslim,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102422566,Uttar Pradesh,Lucknow,Urban (L),Urban,3,35,Female,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,Automatically excluded,134024.943235477,5,General,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102422566,Uttar Pradesh,Lucknow,Urban (L),Urban,4,16,Male,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,Automatically excluded,79705.2097574149,5,General,Muslim,Yes,Mandatory,Mother,,,,No,Yes,No,,,,2015-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102422566,Uttar Pradesh,Lucknow,Urban (L),Urban,5,8,Male,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,Automatically excluded,79705.2097574149,5,General,Muslim,Yes,Mandatory,Child,Father,,Mother,No,Yes,No,,,,2017-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102422659,Jharkhand,Saraikela Khareswan,Urban (S),Urban,1,29,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,Automatically excluded,34325.939486099,1,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423053,West Bengal,Purba Midnapur,Rural (S),Rural,1,80,Male,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,95244.2733568813,2,OBC,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102423053,West Bengal,Purba Midnapur,Rural (S),Rural,2,72,Female,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,95244.2733568813,2,OBC,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102423208,Rajasthan,Kota,Urban (S),Urban,1,80,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,5,OBC,Muslim,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102423208,Rajasthan,Kota,Urban (S),Urban,2,70,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,5,OBC,Muslim,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102423208,Rajasthan,Kota,Urban (S),Urban,3,40,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,5,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423208,Rajasthan,Kota,Urban (S),Urban,4,32,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,5,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423208,Rajasthan,Kota,Urban (S),Urban,5,27,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,5,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423767,Jharkhand,Saraikela Khareswan,Urban (S),Urban,1,40,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,34325.939486099,4,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423767,Jharkhand,Saraikela Khareswan,Urban (S),Urban,2,32,Female,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,34325.939486099,4,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423767,Jharkhand,Saraikela Khareswan,Urban (S),Urban,3,11,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,21573.3966380164,4,General,Hindu,Yes,Mandatory,Child,,,,No,Yes,No,,,,2018-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102423767,Jharkhand,Saraikela Khareswan,Urban (S),Urban,4,9,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,21573.3966380164,4,General,Hindu,Yes,Mandatory,Child,,,,No,Yes,No,,,,2018-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102423781,Chhattisgarh,Mahasamund,Rural (L),Rural,1,66,Male,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,6,OBC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102423781,Chhattisgarh,Mahasamund,Rural (L),Rural,2,58,Female,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,6,OBC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102423781,Chhattisgarh,Mahasamund,Rural (L),Rural,3,33,Male,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,6,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423781,Chhattisgarh,Mahasamund,Rural (L),Rural,4,30,Male,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,6,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423781,Chhattisgarh,Mahasamund,Rural (L),Rural,5,28,Female,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,6,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423781,Chhattisgarh,Mahasamund,Rural (L),Rural,6,26,Female,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,6,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423898,Jharkhand,Saraikela Khareswan,Urban (S),Urban,1,32,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,34325.939486099,5,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423898,Jharkhand,Saraikela Khareswan,Urban (S),Urban,2,30,Female,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,34325.939486099,5,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423898,Jharkhand,Saraikela Khareswan,Urban (S),Urban,3,8,Female,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,14382.2644253443,5,Non-vulnerable ST,Hindu,Yes,Optional,,,,,No,Don't know,Yes,No,,,2014-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102423898,Jharkhand,Saraikela Khareswan,Urban (S),Urban,4,5,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,14382.2644253443,5,Non-vulnerable ST,Hindu,No,,,,,,,,,,Yes,|Child is home-schooled,,0 to 5 years old,0 to 5 years old,Children,Children
P0102423898,Jharkhand,Saraikela Khareswan,Urban (S),Urban,5,1,Female,No,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,14382.2644253443,5,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102423958,Uttar Pradesh,Lucknow,Urban (L),Urban,1,27,Female,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,General,134024.943235477,4,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423958,Uttar Pradesh,Lucknow,Urban (L),Urban,2,38,Male,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,General,134024.943235477,4,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423958,Uttar Pradesh,Lucknow,Urban (L),Urban,3,9,Male,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,General,79705.2097574149,4,OBC,Hindu,Yes,Don't know,,,,,Don't know,No,No,,,,2017-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102423958,Uttar Pradesh,Lucknow,Urban (L),Urban,4,5,Male,Yes,Uttar Pradesh_Lucknow,No,No,Yes,No,No,General,79705.2097574149,4,OBC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102423962,Rajasthan,Kota,Urban (S),Urban,1,75,Male,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102423962,Rajasthan,Kota,Urban (S),Urban,2,70,Female,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102423962,Rajasthan,Kota,Urban (S),Urban,3,45,Male,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102423962,Rajasthan,Kota,Urban (S),Urban,4,35,Female,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423962,Rajasthan,Kota,Urban (S),Urban,5,35,Male,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423962,Rajasthan,Kota,Urban (S),Urban,6,30,Female,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102423962,Rajasthan,Kota,Urban (S),Urban,7,8,Female,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,18439.9465389816,9,OBC,Muslim,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102423962,Rajasthan,Kota,Urban (S),Urban,8,5,Male,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,18439.9465389816,9,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102423962,Rajasthan,Kota,Urban (S),Urban,9,2,Female,Yes,Rajasthan_Kota,Yes,No,Yes,No,No,General,18439.9465389816,9,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102424598,Jharkhand,Saraikela Khareswan,Urban (S),Urban,1,56,Male,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,5,General,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102424598,Jharkhand,Saraikela Khareswan,Urban (S),Urban,2,51,Female,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,5,General,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102424598,Jharkhand,Saraikela Khareswan,Urban (S),Urban,3,29,Female,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,5,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102424598,Jharkhand,Saraikela Khareswan,Urban (S),Urban,4,84,Male,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,5,General,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102424598,Jharkhand,Saraikela Khareswan,Urban (S),Urban,5,17,Male,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,43146.7932760328,5,General,Hindu,Yes,Mandatory,Child,,,,No,Yes,No,,,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102425064,Bihar,Patna,Rural (S),Rural,1,25,Male,Yes,Bihar_Patna,No,No,Yes,No,No,General,86140.2457846739,4,SC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102425064,Bihar,Patna,Rural (S),Rural,2,22,Female,Yes,Bihar_Patna,No,No,Yes,No,No,General,86140.2457846739,4,SC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102425064,Bihar,Patna,Rural (S),Rural,3,2,Male,No,Bihar_Patna,No,No,Yes,No,No,General,55746.8346437055,4,SC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102425064,Bihar,Patna,Rural (S),Rural,4,1,Male,No,Bihar_Patna,No,No,Yes,No,No,General,55746.8346437055,4,SC,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102425157,Rajasthan,Kota,Urban (S),Urban,1,60,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102425157,Rajasthan,Kota,Urban (S),Urban,2,56,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102425157,Rajasthan,Kota,Urban (S),Urban,3,28,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102425157,Rajasthan,Kota,Urban (S),Urban,4,24,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102425157,Rajasthan,Kota,Urban (S),Urban,5,36,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102425157,Rajasthan,Kota,Urban (S),Urban,6,32,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,49339.0993247189,9,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102425157,Rajasthan,Kota,Urban (S),Urban,7,12,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,18439.9465389816,9,OBC,Muslim,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102425157,Rajasthan,Kota,Urban (S),Urban,8,10,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,18439.9465389816,9,OBC,Muslim,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102425157,Rajasthan,Kota,Urban (S),Urban,9,5,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,Automatically excluded,18439.9465389816,9,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102425216,Chhattisgarh,Mahasamund,Rural (L),Rural,1,56,Male,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,5,OBC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102425216,Chhattisgarh,Mahasamund,Rural (L),Rural,2,35,Female,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,5,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102425216,Chhattisgarh,Mahasamund,Rural (L),Rural,3,25,Male,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,26314.0484953763,5,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102425216,Chhattisgarh,Mahasamund,Rural (L),Rural,4,17,Female,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,19134.8049834956,5,OBC,Hindu,Yes,Don't know,,,,,No,No,Yes,No,,,2006-03-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102425216,Chhattisgarh,Mahasamund,Rural (L),Rural,5,17,Female,Yes,Chhattisgarh_Mahasamund,No,No,Yes,No,No,Automatically excluded,19134.8049834956,5,OBC,Hindu,Yes,Don't know,,,,,No,No,Yes,Yes,,,2006-02-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102425560,Rajasthan,Kota,Urban (S),Urban,1,45,Male,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,8,OBC,Muslim,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102425560,Rajasthan,Kota,Urban (S),Urban,2,40,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,8,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102425560,Rajasthan,Kota,Urban (S),Urban,3,19,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,49339.0993247189,8,OBC,Muslim,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102425560,Rajasthan,Kota,Urban (S),Urban,4,17,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,11063.967923389,8,OBC,Muslim,No,Mandatory,Child,,,,No,Yes,Yes,Yes,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102425560,Rajasthan,Kota,Urban (S),Urban,5,14,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,11063.967923389,8,OBC,Muslim,No,Mandatory,Child,,,,No,Yes,Yes,Yes,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102425560,Rajasthan,Kota,Urban (S),Urban,6,12,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,11063.967923389,8,OBC,Muslim,No,Mandatory,Child,,,,No,Yes,Yes,Yes,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102425560,Rajasthan,Kota,Urban (S),Urban,7,8,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,11063.967923389,8,OBC,Muslim,No,Mandatory,Child,,,,No,Yes,Yes,Don't know,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102425560,Rajasthan,Kota,Urban (S),Urban,8,6,Female,Yes,Rajasthan_Kota,No,No,Yes,No,No,General,11063.967923389,8,OBC,Muslim,No,Mandatory,Child,,,,No,Yes,Yes,Yes,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102499811,Chhattisgarh,Bilaspur,Urban (S),Urban,1,52,Male,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically excluded,26314.0484953763,2,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102499811,Chhattisgarh,Bilaspur,Urban (S),Urban,2,47,Female,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically excluded,26314.0484953763,2,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102499902,Chhattisgarh,Bilaspur,Urban (L),Urban,1,73,Female,Yes,Chhattisgarh_Bilaspur,Yes,No,No,No,No,General,26314.0484953763,4,OBC,Muslim,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102499902,Chhattisgarh,Bilaspur,Urban (L),Urban,2,35,Male,Yes,Chhattisgarh_Bilaspur,Yes,No,No,No,No,General,26314.0484953763,4,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102499902,Chhattisgarh,Bilaspur,Urban (L),Urban,3,26,Female,Yes,Chhattisgarh_Bilaspur,Yes,No,No,No,No,General,26314.0484953763,4,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102499902,Chhattisgarh,Bilaspur,Urban (L),Urban,4,2,Male,Yes,Chhattisgarh_Bilaspur,Yes,No,No,No,No,General,38269.6099669911,4,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102500752,Jharkhand,Dumka,Rural (S),Rural,1,50,Female,Yes,Jharkhand_Dumka,No,Yes,No,No,No,Automatically included,34325.939486099,2,No response,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102500752,Jharkhand,Dumka,Rural (S),Rural,2,68,Female,Yes,Jharkhand_Dumka,No,Yes,No,No,No,Automatically included,34325.939486099,2,No response,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102500913,West Bengal,Purba Midnapur,Rural (L),Rural,1,72,Male,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,95244.2733568813,7,OBC,Muslim,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102500913,West Bengal,Purba Midnapur,Rural (L),Rural,2,35,Male,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,95244.2733568813,7,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102500913,West Bengal,Purba Midnapur,Rural (L),Rural,3,32,Female,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,95244.2733568813,7,OBC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102500913,West Bengal,Purba Midnapur,Rural (L),Rural,4,9,Female,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,32517.6205689198,7,OBC,Muslim,Yes,Optional,Child,,,,No,Yes,Yes,No,,,2015-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102500913,West Bengal,Purba Midnapur,Rural (L),Rural,5,7,Female,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,32517.6205689198,7,OBC,Muslim,Yes,Optional,Child,,,,No,Yes,No,,,,2017-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102500913,West Bengal,Purba Midnapur,Rural (L),Rural,6,5,Female,Yes,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,32517.6205689198,7,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102500913,West Bengal,Purba Midnapur,Rural (L),Rural,7,2,Female,No,West Bengal_Purba Midnapur,Yes,No,No,No,No,Automatically excluded,32517.6205689198,7,OBC,Muslim,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102501751,Jharkhand,Dumka,Rural (S),Rural,1,50,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,General,34325.939486099,5,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102501751,Jharkhand,Dumka,Rural (S),Rural,2,30,Male,Yes,Jharkhand_Dumka,No,No,Yes,No,No,General,34325.939486099,5,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102501751,Jharkhand,Dumka,Rural (S),Rural,3,26,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,General,34325.939486099,5,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102501751,Jharkhand,Dumka,Rural (S),Rural,4,9,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,General,21573.3966380164,5,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102501751,Jharkhand,Dumka,Rural (S),Rural,5,5,Male,No,Jharkhand_Dumka,No,No,Yes,No,No,General,21573.3966380164,5,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102502023,Chhattisgarh,Mahasamund,Rural (L),Rural,1,72,Male,Yes,Chhattisgarh_Mahasamund,Yes,No,No,No,No,Automatically excluded,26314.0484953763,3,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102502023,Chhattisgarh,Mahasamund,Rural (L),Rural,2,51,Female,Yes,Chhattisgarh_Mahasamund,Yes,No,No,No,No,Automatically excluded,26314.0484953763,3,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102502023,Chhattisgarh,Mahasamund,Rural (L),Rural,3,19,Female,Yes,Chhattisgarh_Mahasamund,Yes,No,No,No,No,Automatically excluded,26314.0484953763,3,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102502529,Jharkhand,Saraikela Khareswan,Rural (S),Rural,1,41,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,Automatically excluded,34325.939486099,5,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102502529,Jharkhand,Saraikela Khareswan,Rural (S),Rural,2,38,Female,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,Automatically excluded,34325.939486099,5,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
